mz	rtime	p-value	FDR_BH
241.2162	579	0.44635141865994465	0.863053284543885
241.9982	276	0.004804128433064463	0.6023258442117722
242.022	93	0.48083555276917045	0.8738010133192472
242.0341	134	0.5755446074049544	0.8957381744619255
242.9255	72	0.28532846511089643	0.8046589777223632
243.0215	88	0.02099707055961194	0.7368016417940488
243.0378	133	0.7757202219886887	0.946079757269059
243.0838	549	0.580404473466541	0.8957381744619255
243.1226	24	0.5285061834893836	0.8853074905962995
243.1591	14	0.09167435532938861	0.8024026159679822
243.1592	507	0.22201530299419364	0.8024026159679822
243.1925	22	0.1768251665470273	0.8024026159679822
243.1955	570	0.6639392447731803	0.9195558540108547
244.0787	73	0.3928824843113078	0.843524067510038
244.1905	16	0.27286836610712895	0.8024026159679822
244.1905	483	0.04053687456748793	0.8024026159679822
244.9979	320	0.11463450127928329	0.8024026159679822
245.0783	75	0.32469700800381274	0.8191359706696333
245.0784	280	0.10001336233308936	0.8024026159679822
245.0784	549	0.33898599011020913	0.8255450586149032
245.1149	425	0.6694096520130985	0.923972108420602
245.1377	411	0.34313141593647234	0.8255450586149032
245.9543	264	0.015472180968646524	0.7368016417940488
245.9935	306	0.9449288013909478	0.9814322349643178
248.1472	48	0.2573199066888504	0.8024026159679822
248.9982	114	0.003461604181134931	0.6023258442117722
249.0609	71	0.5371090921793393	0.8854146015389159
249.071	72	0.4410765829936023	0.8623727103041458
249.1097	545	0.5977679192852077	0.904200484051891
249.1466	54	0.2233531643282613	0.8024026159679822
249.1464	520	0.28702091516908185	0.8046589777223632
249.1844	568	0.8201894261278101	0.9482448620223902
249.2213	11	0.504121392168104	0.8808042599734999
249.2213	481	0.14560118936110872	0.8024026159679822
250.0715	72	0.38422781450275967	0.8402186538769066
250.0742	69	0.39128934930433923	0.843524067510038
250.0994	74	0.8060586020809372	0.9470990368116975
250.1184	572	0.05537517560520694	0.8024026159679822
250.165	336	0.1929449143709438	0.8024026159679822
250.1781	82	0.3348882154377226	0.8241809301539335
250.1778	525	0.17093181207838587	0.8024026159679822
250.972	51	0.046803211013718676	0.8024026159679822
251.0003	546	0.5031891673234687	0.8808042599734999
251.1244	538	0.3016320887112161	0.812170970332995
251.1637	518	0.7379829370904323	0.9393280807538185
251.1853	387	0.018370632933078602	0.7368016417940488
251.2005	552	0.3061557619334566	0.8130814130655022
252.1227	41	0.1552300542700645	0.8024026159679822
252.5071	29	0.4022515226857837	0.8477869670205034
252.5072	555	0.39224615068781665	0.843524067510038
252.972	115	0.5796382303406924	0.8957381744619255
252.9974	65	0.7077667258157161	0.9358061243482261
252.9971	555	0.30825472966195344	0.8130814130655022
253.12	116	0.6214671534646008	0.9110906327818915
253.1798	553	0.6729652450319727	0.923972108420602
253.2163	579	0.17740633992739688	0.8024026159679822
253.5057	30	0.200574526182895	0.8024026159679822
253.5061	555	0.2734225279505093	0.8024026159679822
254.1357	75	0.28694888537396057	0.8046589777223632
254.5046	30	0.4154270552130753	0.8531847584357507
254.505	555	0.4908067799886936	0.8755294655150853
254.8233	112	0.9006813638122363	0.971215730152349
254.9491	309	0.3014585277038964	0.812170970332995
254.9701	116	0.24949679061862326	0.8024026159679822
255.0647	128	0.26057159333880375	0.8024026159679822
255.1588	532	0.12563265164970053	0.8024026159679822
255.1954	23	0.17934647291028477	0.8024026159679822
256.0296	124	0.5267590805711813	0.8849872043561317
256.1093	130	0.7291054077454444	0.9370883596164007
256.1093	568	0.2411033155434657	0.8024026159679822
256.1238	401	0.2694154893543779	0.8024026159679822
256.1576	483	0.8212778709997275	0.9482448620223902
256.2635	59	0.17134557389032562	0.8024026159679822
256.2999	85	0.06392247418056692	0.8024026159679822
256.3	546	0.8103338329399722	0.9470990368116975
256.8193	106	0.02027815794419532	0.7368016417940488
257.1146	78	0.6801962844035447	0.9272660521228034
257.1142	568	0.878801404807874	0.9656195599086074
257.136	422	0.6339815236019559	0.914080021288562
257.1748	515	0.12052781698238536	0.8024026159679822
257.211	586	0.10427360149460663	0.8024026159679822
257.2667	64	0.08810839306572388	0.8024026159679822
257.2667	578	0.04497984495902732	0.8024026159679822
257.9323	165	0.14649517319439975	0.8024026159679822
258.1098	127	0.696054264279493	0.9322785434391663
258.6234	529	0.26019210186650976	0.8024026159679822
258.9785	98	0.5214361643919114	0.8810567432265923
259.1518	400	0.33958788112184923	0.8255450586149032
259.9835	103	0.7774363696276662	0.946079757269059
261.1097	501	0.9782546943062432	0.9881609289969515
261.1464	516	0.034041016985365324	0.8024026159679822
263.1249	54	0.2752712577804217	0.8024026159679822
263.1255	465	0.17372023772314193	0.8024026159679822
263.2369	48	0.2614681803395382	0.8024026159679822
263.2368	570	0.26132019007767876	0.8024026159679822
264.8525	76	0.18824769297958113	0.8024026159679822
265.0193	128	0.388813139881234	0.8422384339949311
265.1046	539	0.6559818206044665	0.914080021288562
265.1413	12	0.07132366549544523	0.8024026159679822
265.1391	460	0.10267622839304584	0.8024026159679822
265.1795	23	0.3932131596290024	0.843524067510038
265.1792	551	0.8185548357929577	0.9482448620223902
265.9614	63	0.4586740757919492	0.8635113446311684
266.1079	70	0.2804687879220554	0.8024026159679822
266.1069	539	0.8774819683393644	0.9656195599086074
266.6095	529	0.34393697791755995	0.8255450586149032
266.6392	549	0.6520876959935551	0.914080021288562
266.8454	73	0.8694110797621517	0.9611640789982936
267.1201	66	0.7878616084370229	0.9468011520045786
267.1203	472	0.25315955668241896	0.8024026159679822
267.1718	140	0.12034337372396035	0.8024026159679822
267.1955	20	0.23487999736636328	0.8024026159679822
268.6606	43	0.24864796158001232	0.8024026159679822
269.1143	79	0.17452224377080788	0.8024026159679822
269.1362	449	0.09349654814316956	0.8024026159679822
269.1744	18	0.46545879645824484	0.8661093827350878
269.2109	587	0.17400086249026483	0.8024026159679822
270.6235	515	0.3956506367110655	0.8462951843163331
270.9598	93	0.6548486977528194	0.914080021288562
270.9775	71	0.10411235418500621	0.8024026159679822
271.041	90	0.27847605257587377	0.8024026159679822
271.0942	98	0.06364763733070558	0.8024026159679822
271.1301	81	0.23403545824518177	0.8024026159679822
271.1419	100	0.18365763181253536	0.8024026159679822
271.1463	559	0.2976446335824914	0.8092403441141178
271.1887	41	0.03890522901416471	0.8024026159679822
271.188	534	0.6993663042954574	0.9322785434391663
271.6579	572	0.6779348599865548	0.9265044218049718
272.0066	129	0.7960283908945265	0.9470990368116975
273.1088	78	0.7564538369613327	0.9433324157041718
273.1097	542	0.04001681948463092	0.8024026159679822
273.1323	427	0.04569866563407399	0.8024026159679822
273.1462	85	0.2980019849537483	0.8092403441141178
273.1673	402	0.3275065297893931	0.8191359706696333
274.1444	531	0.1672971320392963	0.8024026159679822
274.1705	19	0.8230312471421201	0.9482448620223902
274.1679	409	0.4392526603346679	0.8616156577546835
274.6211	552	0.7481163687131747	0.9408773399934138
274.6253	550	0.012334726876532004	0.722968743213608
274.8812	66	0.20664019477320628	0.8024026159679822
274.9538	111	0.8083618764192644	0.9470990368116975
275.1015	74	0.8705127737137073	0.9611640789982936
275.1485	477	0.5529035446872292	0.8936792523901531
276.1187	128	0.5150374937366038	0.8810567432265923
276.8765	67	0.632779874830792	0.914080021288562
277.0601	68	0.5098334431230735	0.8808915543227998
277.1026	73	0.4681512913506898	0.8661093827350878
277.1046	426	0.38923789213140625	0.8423351259406213
278.0245	112	0.41910482834957774	0.8558435723122181
278.0382	46	0.6384350617688037	0.914080021288562
278.0383	474	0.02922441054584528	0.8024026159679822
278.1053	72	0.48929640952473863	0.8755294655150853
278.1059	514	0.32523520362797187	0.8191359706696333
278.6063	514	0.24407377235023506	0.8024026159679822
278.6098	18	0.43363346895088584	0.8585928592130598
278.6098	515	0.24063759702660192	0.8024026159679822
278.639	531	0.8609910132931159	0.9606662904394035
279.0935	522	0.11354799988266358	0.8024026159679822
279.1074	72	0.6396805533969496	0.914080021288562
279.1202	63	0.6154050434824121	0.9110906327818915
279.1204	455	0.25636953846621413	0.8024026159679822
279.1408	87	0.7747411298337267	0.946079757269059
279.1369	529	0.5097951103025684	0.8808915543227998
279.2319	39	0.8074499575817886	0.9470990368116975
279.2319	588	0.6352530055466132	0.914080021288562
279.6472	114	0.1609228173501164	0.8024026159679822
279.6471	572	0.2343049122657561	0.8024026159679822
280.0968	523	0.3172763131908076	0.8156430510798489
280.1487	572	0.2687941206125315	0.8024026159679822
280.9613	83	0.6152775728567887	0.9110906327818915
282.1277	61	0.15519009099955142	0.8024026159679822
282.1309	529	0.025561127550024154	0.7759377897377194
282.2218	10	0.4197911881396471	0.8558435723122181
282.2793	39	0.009307110109317706	0.6845480499502635
282.2792	592	0.8968437817026691	0.9709585975479134
282.9912	122	0.7543311740646708	0.9424376630429631
283.1303	81	0.8815200224255924	0.9656195599086074
283.1516	67	0.25103231319677316	0.8024026159679822
283.1902	19	0.7474304088684016	0.9408773399934138
283.1904	546	0.1913043847375394	0.8024026159679822
283.2631	584	0.7440920985492587	0.9408773399934138
284.2949	83	0.11784889627235154	0.8024026159679822
284.2949	592	0.12024031303299072	0.8024026159679822
284.3313	81	0.07548212987392473	0.8024026159679822
284.3313	576	0.19054465691356587	0.8024026159679822
284.6453	42	0.6989636209955017	0.9322785434391663
284.9087	77	0.6163466556575778	0.9110906327818915
285.1311	409	0.7454534205551928	0.9408773399934138
285.168	67	0.20766270047823435	0.8024026159679822
285.1699	517	0.39721165867003627	0.8471809774906645
286.1386	81	0.4549858050184723	0.863053284543885
286.2015	73	0.051133999155846946	0.8024026159679822
286.2015	463	0.18143857409643227	0.8024026159679822
286.6251	531	0.21314205760836016	0.8024026159679822
286.6351	571	0.5621259203771882	0.8957381744619255
286.8812	327	0.14272817678180916	0.8024026159679822
286.9067	69	0.3828950866591464	0.8402186538769066
287.1251	80	0.022648275879321004	0.7550484454654292
287.127	563	0.7646192520874682	0.946079757269059
287.221	311	0.4294794485717939	0.8582438806618258
287.6331	37	0.893729912269354	0.9703603555065599
287.6329	573	0.6558909091720144	0.914080021288562
287.9798	159	0.8021182651722562	0.9470990368116975
288.1347	573	0.5666309534395879	0.8957381744619255
288.2164	74	0.024291105243580594	0.7581561861940085
288.6288	575	0.3525696272412263	0.829557276482562
288.6334	18	0.19699770557966895	0.8024026159679822
288.6333	574	0.8312933247332291	0.9504349128125192
289.1612	70	0.9910848750550311	0.9943127529920235
289.1617	590	0.40502682668064105	0.8496373330546046
289.6307	574	0.8386292969371258	0.9530269343654723
290.0739	45	0.21727297591782735	0.8024026159679822
290.0748	485	0.44805380522165783	0.863053284543885
290.1647	72	0.39167121045202546	0.843524067510038
290.6356	537	0.46884928134259884	0.8661093827350878
291.1937	574	0.12451338747860313	0.8024026159679822
291.6468	44	0.15376994306129863	0.8024026159679822
291.6467	564	0.8143680418942713	0.9473173652691366
292.072	24	0.8035468229905312	0.9470990368116975
292.1485	564	0.7098617273036569	0.9364344775220601
292.1632	44	0.12486432795996869	0.8024026159679822
292.6648	44	0.12665416726731346	0.8024026159679822
293.0753	74	0.6534530945380908	0.914080021288562
293.1358	67	0.755183325213995	0.9428030402185413
293.1362	494	0.2262099318706444	0.8024026159679822
293.1715	24	0.5633934516475199	0.8957381744619255
293.8547	292	0.9137988315446605	0.9744842207425253
294.939	62	0.15732330919194457	0.8024026159679822
294.9566	107	0.48956712667680946	0.8755294655150853
295.1386	553	0.01778022874777836	0.7368016417940488
295.1517	54	0.5439457818776477	0.8882710778488337
295.151	482	0.11433551501715956	0.8024026159679822
295.1903	23	0.43800594800222914	0.8612432837381897
295.1899	555	0.8477952115840934	0.9570627554102654
295.2267	46	0.9448588784692993	0.9814322349643178
295.2267	567	0.3962503119807118	0.846760550963604
295.8924	304	0.3247759972626968	0.8191359706696333
295.8967	298	0.3572466491661833	0.829557276482562
295.9424	62	0.067663428361189	0.8024026159679822
296.0921	121	0.24541387445337334	0.8024026159679822
296.1454	561	0.4105388177132999	0.8510831330359784
296.7009	121	0.5652668531367813	0.8957381744619255
296.9539	107	0.7837397372248948	0.946079757269059
297.0555	124	0.9537965184168473	0.9837192057749793
297.1301	73	0.4043100989781754	0.8496373330546046
297.204	81	0.9254004572132462	0.9778897376201783
297.242	549	0.24584526991626918	0.8024026159679822
298.0521	131	0.9805802720506752	0.9881609289969515
298.3462	16	0.30852018387080143	0.8130814130655022
298.3461	555	0.2318904841355844	0.8024026159679822
298.6252	522	0.6018330684035318	0.9061578362434225
298.9681	134	0.5862720130130004	0.8957381744619255
299.0548	130	0.640339359454714	0.914080021288562
299.1101	492	0.9302450252426592	0.980648108929627
299.1262	313	0.15578803128545984	0.8024026159679822
299.1283	559	0.008517679637189503	0.6845480499502635
299.1478	41	0.6513029375062974	0.914080021288562
299.1482	488	0.7246296653840016	0.9370883596164007
299.1684	57	0.1885763436412608	0.8024026159679822
299.1829	68	0.31297672425124784	0.813535161403447
299.183	549	0.6150558698510323	0.9110906327818915
299.2208	36	0.17790435364022006	0.8024026159679822
299.221	589	0.3416379841283961	0.8255450586149032
299.2583	536	0.880968993605022	0.9656195599086074
299.6332	39	0.9712536680275745	0.9865185769434582
299.6332	564	0.3740926235944595	0.8384441418562157
300.1339	14	0.10682588247683791	0.8024026159679822
300.1344	562	0.31251091516582297	0.813535161403447
300.6334	564	0.18711457099210685	0.8024026159679822
301.1409	143	0.6346075730396448	0.914080021288562
301.1634	449	0.2594528938356743	0.8024026159679822
301.1746	53	0.7920972073266662	0.9470990368116975
301.1765	573	0.5813706066434003	0.8957381744619255
301.2002	25	0.7856708904179988	0.946079757269059
301.8887	312	0.307082090208803	0.8130814130655022
302.0353	126	0.8143627850124725	0.9473173652691366
302.1443	278	0.5006969473918315	0.8805908217621418
302.176	111	0.07681325770816229	0.8024026159679822
302.1761	535	0.03474920149058776	0.8024026159679822
302.2157	86	0.002373225640509626	0.6023258442117722
302.2325	66	0.7779372314789812	0.946079757269059
302.6457	544	0.4198113551910564	0.8558435723122181
303.1774	71	0.6257236655258441	0.9134411349178331
303.178	529	0.8059180049379506	0.9470990368116975
303.6461	555	0.5039439769818963	0.8808042599734999
304.1754	16	0.7522958126161993	0.9423109804179649
304.2995	39	0.6674774930486276	0.9227262162169425
304.2998	565	0.8130947309573529	0.9473173652691366
304.6894	121	0.3109565756573951	0.8131887479434035
304.8942	50	0.15205518163892556	0.8024026159679822
304.9855	102	0.6960240119726302	0.9322785434391663
305.1347	74	0.5515506393730738	0.8936792523901531
305.1354	506	0.27839228741902805	0.8024026159679822
305.1571	73	0.17353614109490087	0.8024026159679822
305.1576	544	0.4374039450875322	0.8608233945950012
305.6687	43	0.2211338674865883	0.8024026159679822
306.0487	131	0.4000887102646208	0.8477869670205034
306.2641	28	0.12269133855014558	0.8024026159679822
306.2641	441	0.9729163914225047	0.9867197818728927
306.8946	52	0.7066261154407694	0.9358061243482261
306.8919	328	0.7812910442519512	0.946079757269059
307.0266	71	0.41881813683164415	0.8558435723122181
307.1515	52	0.10304943720283102	0.8024026159679822
307.1519	517	0.2050174594189385	0.8024026159679822
307.1887	24	0.224412746521682	0.8024026159679822
307.1881	577	0.27569636221970956	0.8024026159679822
309.1309	510	0.543199529336255	0.8877066054639684
309.1462	85	0.9484713983250908	0.9814322349643178
309.1465	577	0.4622795527100344	0.8652124060856724
309.168	18	0.8493183113438217	0.9571032526427656
309.1672	522	0.13043729536899637	0.8024026159679822
309.205	30	0.713558442090554	0.9367830028332662
309.2042	344	0.6767449818839725	0.9262920814421761
309.2274	13	0.5188722198286314	0.8810567432265923
309.2272	421	0.6450163590098288	0.914080021288562
310.1342	535	0.5401005139106132	0.8859900177534114
310.1617	30	0.23685652194187248	0.8024026159679822
310.162	537	0.9225791290142529	0.9771493180526377
310.2011	72	0.11064553438517183	0.8024026159679822
311.1465	51	0.6476398327566087	0.914080021288562
311.1848	28	0.21698693904974925	0.8024026159679822
311.1844	534	0.32650066639575615	0.8191359706696333
311.2192	118	0.6506254230426586	0.914080021288562
311.2205	573	0.1992015761127082	0.8024026159679822
311.6333	42	0.9438609564549111	0.9814322349643178
311.6331	557	0.7313104679723681	0.9370883596164007
312.0685	122	0.7135783884397804	0.9367830028332662
312.1722	142	0.3100423258304825	0.8130814130655022
312.1723	576	0.33481954182700624	0.8241809301539335
312.3258	54	0.19225488230636184	0.8024026159679822
312.326	578	0.4573342004621973	0.863053284543885
312.6767	45	0.10819895755862821	0.8024026159679822
313.0294	112	0.8836221305322013	0.9660692304065527
313.0792	76	0.5691985490009595	0.8957381744619255
313.1624	69	0.9412619691996091	0.9814322349643178
313.1626	488	0.2433524877215891	0.8024026159679822
313.1779	55	0.1372823485394993	0.8024026159679822
313.1761	560	0.5647956077536138	0.8957381744619255
313.1996	54	0.24555344744288393	0.8024026159679822
313.2363	56	0.31075650997625265	0.8131887479434035
313.2372	554	0.16272436901311563	0.8024026159679822
313.2738	19	0.48548541457935235	0.8749641975566412
313.2735	566	0.9750429632314819	0.9879323052107892
313.6723	41	0.15993589690173785	0.8024026159679822
313.6769	45	0.11835349423240947	0.8024026159679822
314.0379	130	0.04688434519341067	0.8024026159679822
314.2319	77	0.15985087507483395	0.8024026159679822
314.6742	43	0.21852510744755888	0.8024026159679822
315.0749	84	0.23686212723851324	0.8024026159679822
315.176	59	0.4703395100972164	0.8661093827350878
315.1779	459	0.7869457583730759	0.9466502348957814
316.2472	80	0.065066462979321	0.8024026159679822
316.6594	35	0.5797807479790169	0.8957381744619255
316.9386	104	0.5127370515079492	0.8810567432265923
317.0559	75	0.7789823529329392	0.946079757269059
317.1928	70	0.8557169692565669	0.9581954542054332
318.0129	146	0.6256744480564125	0.9134411349178331
318.1901	17	0.10244255403651578	0.8024026159679822
318.654	43	0.2945876753332677	0.8079285749239123
318.936	103	0.7453922290810008	0.9408773399934138
319.1726	70	0.8871390740063159	0.9664462340999854
319.6837	44	0.08129918934110891	0.8024026159679822
323.1072	72	0.03112241636912319	0.8024026159679822
323.1463	29	0.0804292421481624	0.8024026159679822
323.1465	558	0.28988301136695055	0.8046589777223632
324.9894	98	0.03706433477466358	0.8024026159679822
325.162	67	0.9360857440411579	0.9814322349643178
326.3778	19	0.008649771946717282	0.6845480499502635
326.3779	574	0.4899453778276682	0.8755294655150853
326.9661	74	0.2731720296825674	0.8024026159679822
327.0084	549	0.5126038234526684	0.8810567432265923
327.2513	58	0.919000618236764	0.9760407232891744
327.2528	592	0.0037257908108310773	0.6023258442117722
328.0117	27	0.9153841411442515	0.9747675429003658
328.0117	512	0.21339299803968492	0.8024026159679822
328.0827	380	0.44895314529191455	0.863053284543885
328.9136	46	0.7175670419367444	0.9370883596164007
328.9364	70	0.0635784593403203	0.8024026159679822
329.005	546	0.57617933221293	0.8957381744619255
329.1934	68	0.7739565339895936	0.946079757269059
329.1957	546	0.23096321081556606	0.8024026159679822
329.9658	134	0.7812199860089584	0.946079757269059
330.0085	541	0.23746550875488115	0.8024026159679822
330.6751	34	0.7854115740871707	0.946079757269059
330.6755	543	0.8176098093899352	0.9482448620223902
331.0019	549	0.21081465637573543	0.8024026159679822
331.2104	33	0.9660985934451182	0.9853680402836535
331.2116	430	0.6324470056139948	0.914080021288562
332.005	546	0.5201736706323619	0.8810567432265923
332.3309	36	0.038333229999449034	0.8024026159679822
332.3309	563	0.1277125874098088	0.8024026159679822
332.8368	67	0.6815546290050448	0.9272660521228034
332.8865	330	0.9697638735421905	0.9860178465953526
332.9076	94	0.24335915859899424	0.8024026159679822
332.9128	109	0.036809259278192855	0.8024026159679822
332.9993	552	0.5523971575356772	0.8936792523901531
333.1655	76	0.6999502099901329	0.9322785434391663
333.1671	537	0.4071359941368182	0.8510831330359784
333.1885	71	0.6866622705476175	0.9272660521228034
334.1915	62	0.682199673611705	0.9272660521228034
334.8336	66	0.7480985186249326	0.9408773399934138
335.0181	71	0.21842572202663185	0.8024026159679822
335.0561	73	0.31154293723706533	0.8131887479434035
335.0609	73	0.4895016264140831	0.8755294655150853
335.1253	303	0.4132897474237962	0.8511617846571862
335.2194	55	0.1738453773494422	0.8024026159679822
335.2188	575	0.042532053126704036	0.8024026159679822
336.0631	73	0.6204009868859662	0.9110906327818915
337.0571	79	0.20601089832073488	0.8024026159679822
338.9201	87	0.8217612236245946	0.9482448620223902
339.1407	56	0.22768680868859417	0.8024026159679822
339.9933	132	0.6034069249112792	0.9065422004090812
340.8943	310	0.45069514480340644	0.863053284543885
340.9121	95	0.5831688658383156	0.8957381744619255
341.1571	77	0.2648939679266722	0.8024026159679822
341.2665	90	0.7888039332283218	0.9470990368116975
341.2659	559	0.9766574156966064	0.9879323052107892
341.9235	42	0.11372056430748523	0.8024026159679822
342.278	17	0.3784724938729923	0.8387358072581014
342.2769	583	0.6423983412323997	0.914080021288562
342.333	47	0.09730976906110543	0.8024026159679822
342.3367	63	0.10123564608109262	0.8024026159679822
342.8665	67	0.7936991633524806	0.9470990368116975
343.2131	77	0.39182841218760134	0.843524067510038
343.2892	32	0.0035804588118128907	0.6023258442117722
343.2869	575	0.014636754026393308	0.7368016417940488
344.0341	26	0.3636723644686142	0.829557276482562
344.0343	333	0.4240835199182863	0.856519895373741
344.0331	554	0.3784908877518508	0.8387358072581014
344.2428	15	0.22589943895227338	0.8024026159679822
344.2428	412	0.11184994389784575	0.8024026159679822
344.2792	84	0.8352866379533657	0.9515195802509663
344.2795	563	0.4534386626261284	0.863053284543885
344.8634	67	0.07935753911001901	0.8024026159679822
345.0873	72	0.6411008612147682	0.914080021288562
346.0929	72	0.34530985003661296	0.8263570493316785
346.2216	15	0.13374818708408065	0.8024026159679822
346.222	514	0.11810226301918998	0.8024026159679822
347.2028	74	0.620787155784597	0.9110906327818915
348.9488	69	0.8225475811161841	0.9482448620223902
348.9901	22	0.7946718874122445	0.9470990368116975
348.99	302	0.5078953499471742	0.8808915543227998
348.9899	556	0.7263793524505531	0.9370883596164007
350.9873	22	0.8719270894201083	0.9617672623966949
350.9874	305	0.46299665303676385	0.8658232769025052
350.9873	556	0.6172718489034459	0.9110906327818915
351.0346	74	0.18868500310591693	0.8024026159679822
351.1768	23	0.11300653723093287	0.8024026159679822
351.1751	543	0.25180438512306363	0.8024026159679822
351.1829	60	0.9697199210547554	0.9860178465953526
351.2143	68	0.6377777661120605	0.914080021288562
351.2833	17	0.9100793921183233	0.9722195649556794
352.291	19	0.0614772996528365	0.8024026159679822
352.291	591	0.25503799382167064	0.8024026159679822
352.3396	50	0.9369425742726001	0.9814322349643178
352.3395	593	0.20228783108406465	0.8024026159679822
352.8973	68	0.16160459910314146	0.8024026159679822
352.9831	554	0.5461147488120746	0.8898457965937921
353.156	55	0.26273664085981385	0.8024026159679822
353.229	81	0.5710762611627174	0.8957381744619255
353.3426	26	0.7650539761516182	0.946079757269059
353.3428	320	0.0791773741629619	0.8024026159679822
353.3423	593	0.4662588570140579	0.8661093827350878
354.2326	82	0.23803279688300702	0.8024026159679822
354.2848	45	0.22099348576842032	0.8024026159679822
354.2848	594	0.30844145650137117	0.8130814130655022
354.8929	69	0.9202707909205319	0.9764987984763994
354.932	74	0.09868592835160508	0.8024026159679822
354.9323	489	0.40166927911109507	0.8477869670205034
355.1359	74	0.13806133696701633	0.8024026159679822
355.2844	78	0.7284663346303515	0.9370883596164007
355.2816	591	0.6195553201233142	0.9110906327818915
356.2825	69	0.37281040467861415	0.8384441418562157
356.9556	143	0.1036406917840719	0.8024026159679822
358.3672	111	0.4397012807228329	0.8616156577546835
359.2029	79	0.020957496096780596	0.7368016417940488
359.2406	77	0.7670192390673115	0.946079757269059
359.2404	593	0.8666960661130405	0.9611640789982936
359.9038	158	0.8549411166331964	0.9578802349710087
360.2424	60	0.35591320786127056	0.829557276482562
360.3621	31	0.5859349971568014	0.8957381744619255
361.1847	86	0.9878989682269597	0.9928272623995205
361.1855	469	0.8837558237008409	0.9660692304065527
361.2189	71	0.9512446066400715	0.9822730886833171
361.2171	569	0.6852520982230642	0.9272660521228034
361.2347	64	0.808974911913866	0.9470990368116975
361.9737	177	0.7434591561209043	0.9408773399934138
362.2174	30	0.3349552770376488	0.8241809301539335
362.926	63	0.002817811745538553	0.6023258442117722
363.1974	73	0.01683992428232358	0.7368016417940488
363.298	60	0.7804905190229159	0.946079757269059
363.9281	63	0.9244016784210762	0.9777919424253484
364.3011	59	0.5302342411488936	0.8853074905962995
365.136	489	0.7608934759070866	0.946079757269059
366.1386	53	0.8931387186224848	0.9701938237585424
367.1508	62	0.25504955178933536	0.8024026159679822
367.1724	47	0.19605196485315474	0.8024026159679822
367.1723	557	0.9438657398788073	0.9814322349643178
367.8915	138	0.16554528700121549	0.8024026159679822
369.3514	62	0.579967138306436	0.8957381744619255
369.3513	593	0.10308285863148339	0.8024026159679822
370.2942	85	0.3783135939291259	0.8387358072581014
370.2954	552	0.1461053469135289	0.8024026159679822
370.3548	16	0.9546475128746952	0.9839529714094533
370.3548	590	0.2690767063867658	0.8024026159679822
371.3152	543	0.32709671771881443	0.8191359706696333
372.0606	24	0.04517433035386533	0.8024026159679822
372.066	316	0.3792819774418439	0.8396492127983277
372.0659	555	0.25673845592273764	0.8024026159679822
372.3103	91	0.007216582609184931	0.6845480499502635
372.8821	50	0.1431327243540792	0.8024026159679822
372.8867	51	0.6591536458503526	0.9163641651219456
373.2196	73	0.14801255708935246	0.8024026159679822
374.0627	539	0.5768536320738844	0.8957381744619255
374.8957	88	0.607713146842845	0.9078843009209498
375.015	77	0.5862053133705655	0.8957381744619255
376.0587	554	0.9628139963452762	0.9852944278936859
376.8946	100	0.7987028611472525	0.9470990368116975
377.214	71	0.5482936810965913	0.8920842858370384
378.2122	41	0.5081263134783647	0.8808915543227998
378.241	102	0.6583512198843195	0.9158231658905538
378.2407	522	0.3773458841392633	0.8387358072581014
380.256	155	0.23286321559328996	0.8024026159679822
380.2561	522	0.10822465440843376	0.8024026159679822
382.2713	501	0.6238928431839496	0.9125719739245097
382.926	490	0.4327680462175729	0.8585352918797358
383.1678	69	0.25507615318696303	0.8024026159679822
383.168	570	0.6553561554671935	0.914080021288562
384.17	73	0.5992283405422173	0.9051738259315294
387.2334	82	0.48688788692991947	0.8755294655150853
388.2317	67	0.03875992693139436	0.8024026159679822
390.2483	16	0.15938474910633665	0.8024026159679822
391.2283	73	0.8320594453322596	0.9504349128125192
393.018	71	0.43550207888659365	0.8601360132020424
393.2081	69	0.37726672300157527	0.8387358072581014
394.3466	48	0.16271424603928972	0.8024026159679822
394.3475	593	0.8061212520402553	0.9470990368116975
394.3528	593	0.6728000134756794	0.923972108420602
395.2755	118	0.203514348924149	0.8024026159679822
395.2765	553	0.9713824615932427	0.9865185769434582
398.325	85	0.504793055129217	0.8808042599734999
398.7605	107	0.8715451799024411	0.9617672623966949
398.7612	550	0.9068314981278076	0.971215730152349
399.247	62	0.7964065782262039	0.9470990368116975
399.2635	119	0.9407747177662722	0.9814322349643178
400.3411	100	0.13531316997069506	0.8024026159679822
400.3415	555	0.2990247013053995	0.8092403441141178
400.8243	66	0.6727955149181626	0.923972108420602
401.2164	82	0.7307102438056962	0.9370883596164007
401.2163	495	0.7946667742640252	0.9470990368116975
401.3448	99	0.06897859425582842	0.8024026159679822
402.8217	67	0.03968387057909863	0.8024026159679822
403.0461	72	0.6325425718439641	0.914080021288562
403.2288	78	0.6137962256570356	0.9110906327818915
404.8191	66	0.7465982714120698	0.9408773399934138
405.0464	93	0.7290745907934719	0.9370883596164007
405.1485	72	0.27747599499786924	0.8024026159679822
405.2442	75	0.4444166968658434	0.8623727103041458
405.2628	560	0.0960358145527911	0.8024026159679822
405.7455	39	0.9209758523536439	0.9764987984763994
406.2502	52	0.06405731000419998	0.8024026159679822
406.2519	583	0.9456077619962163	0.9814322349643178
406.748	43	0.46128572231141995	0.8652124060856724
406.7479	564	0.3433628227587102	0.8255450586149032
407.204	65	0.739757370863865	0.940417161073501
