p-value	FDR_BH	t-score	row_number	mz	retention_time	mock_6hr_01	mock_6hr_02	mock_6hr_03	p_0hr_01	p_0hr_02	p_0hr_03	yf_6hr_01	yf_6hr_02	yf_6hr_03
0.44825561051198626	0.7900271841543715	-0.8398563597643213	row_1549	252.016	193.0	15.12	15.948374461836574	15.149576888224349	14.500703489142735	15.092368936705398	15.503144685101978	13.97929068286267	14.192652213607571	16.16469242347258
0.44830662924390696	0.7900271841543715	0.8397542704054716	row_4571	955.3119	40.0	16.32	14.827168110051742	14.507300075331932	19.84563934396826	19.583457011101768	15.32638180136842	16.19352869613362	16.21281186056987	14.986994007062265
0.4483406278465523	0.7900271841543715	0.8396862437813079	row_5374	125.9552	367.0	12.92	13.988882987221961	15.700099870703566	15.106528028446544	13.733477480718513	15.596725035313861	15.856801256327438	14.099889780838895	15.059948776220423
0.44835008870134974	0.7900271841543715	0.8396673146196687	row_2663	704.9517	37.0	12.86	11.20158495381294	13.069823398858423	15.966408019716463	17.20298758111056	15.097629834183817	13.56093234855802	14.96567248667988	11.526853526989473
0.448423184702006	0.7900271841543715	0.8395210758192146	row_790	161.9296	28.0	15.32	15.812153129376734	15.547176820014894	11.295696248954854	12.210748047768671	15.783885735737627	15.805781947265896	15.573781768163428	15.695697478884401
0.4485886133872491	0.7900932513910307	0.8391901829689542	row_7214	132.1202	75.0	15.28	18.04408726891102	18.462909653145555	17.129200280638287	17.56921364726305	18.092201040964078	18.438378294841495	18.305120066352252	17.634209916515545
0.4487172585313131	0.7900932513910307	-0.8389329325760608	row_5515	162.0906	533.0	14.06	13.747876014408398	14.221843714046411	14.139163038267883	13.858765345454893	13.298807546777617	14.31601812266885	13.625770680021214	13.194391107747444
0.4489109255072605	0.7900932513910307	-0.8385457699405886	row_5972	403.1702	98.0	14.36	14.187975703894033	13.78346430207222	12.575744872322574	13.338338830396086	13.725118031076196	13.816028893865735	14.16173140268468	13.840561920291158
0.4489567323383028	0.7900932513910307	-0.8384542163379419	row_2377	503.2811	102.0	17.81	18.389879882078308	17.881802060528607	17.168285734786917	17.18371252499727	18.144190124415125	17.69349638254297	17.98560502014903	17.894762663508978
0.4490635556367933	0.7900932513910307	-0.8382407388259948	row_2802	722.8903	39.0	14.72	15.623538976740033	16.25062285318278	17.236685279547025	15.535695227311049	15.201608001085908	14.907842107782745	15.81084131857227	14.309556864879339
0.44915935636497206	0.7900932513910307	-0.8380493235477604	row_3080	747.6192	39.0	13.98	15.47683908024482	13.71210021175084	18.135650724965576	17.492113422809894	13.97466563164122	13.877252064739585	13.790681671609972	14.101114667284591
0.4493558009808149	0.7900932513910307	0.8376569181666192	row_7051	420.2649	42.0	17.82	18.285094241724586	16.841925315845643	16.689488921466165	17.25117522139378	17.561912389763407	17.724107967979897	18.160822948712088	18.197003850021357
0.44941460354671464	0.7900932513910307	0.8375394845396404	row_3862	817.5598	38.0	15.26	14.973868006546953	15.954971621851351	17.05102937234102	16.68256106605175	15.170414551015282	16.030266907136685	16.202504923595573	15.091215105859638
0.44943875030326513	0.7900932513910307	0.8374912650110778	row_1656	275.1455	54.0	17.17	19.752093206676705	19.42122743746123	19.015073443309813	18.571516565154088	19.371132493859815	19.23427951620156	19.35642763773059	19.84369721101985
0.4494580965495212	0.7900932513910307	-0.8374526332888146	row_6168	133.972	24.0	14.75	15.225353543395887	15.3738640292344	14.188019855953673	14.196078827437454	15.721498835596371	14.499687635290407	15.439791587497563	14.486732732834872
0.44954774241123185	0.7900932513910307	-0.837273640507431	row_2077	375.3425	563.0	14.38	15.267267799537377	14.802951306663362	14.285733491325255	13.675652312378645	12.61255164522381	12.397692101954851	14.501860322836496	15.289235193574646
0.44967710368743413	0.7901469107650628	0.8370153996152647	row_5528	165.0902	525.0	12.94	13.43351909334723	14.874315396984741	13.103398503329116	14.706867814439615	13.340398813538457	15.122123205841225	13.646384553969808	14.288712645119864
0.4498082101596176	0.7902036124425714	0.8367537353965635	row_3350	769.659	38.0	14.15	13.412561965276488	15.292305068867108	18.11610799789126	18.51369139681422	14.879275683689423	14.7343764569735	14.460632574939305	15.11205932561911
0.44999886104527526	0.7903522552461002	0.8363733402791067	row_4175	852.9812	43.0	15.97	14.051754371434194	14.72139234629607	19.357071167110348	19.00520532770309	14.671319349885238	14.68335714791196	16.05820780595541	15.758230138162824
0.45009053385059333	0.7903522552461002	0.8361904764597435	row_4524	939.9319	46.0	18.82	19.689221822464468	19.237719776634826	19.84563934396826	19.50635678664861	19.631077911115046	19.23427951620156	19.46980394444786	19.791586661621164
0.45021630067584506	0.7903834855648002	0.8359396521786989	row_3115	750.5164	38.0	14.22	15.969331589907318	15.7306844808413	18.800103445492333	18.08964016232186	15.679907568835535	15.918024427201289	16.02728699503252	15.424722622011231
0.4503667453625637	0.7903834855648002	-0.8356396848583336	row_304	123.9716	27.0	14.91	15.717846053058382	15.271915328775286	14.168477128879358	13.820215233228314	15.835874819188675	14.346629708105779	14.769840684168228	15.654009039365452
0.45040489809046025	0.7903834855648002	0.8355636259536481	row_6558	288.9449	508.0	13.7	15.172960723219026	13.997556573036361	14.48116076206842	14.14789118715423	13.870687464739127	14.367037431730395	14.501860322836496	15.383034182492281
0.45052617942999773	0.7904228230289295	0.8353218811809926	row_1877	319.0715	405.0	16.2	15.749281745164499	16.09769980249411	14.520246216217052	14.880343319459216	16.095820236443906	16.081286216198226	16.05820780595541	16.300179851909167
0.45069308882082004	0.7905421775169934	0.8349892729458946	row_4251	865.0692	39.0	15.55	13.559261861771699	14.14028475367912	19.278900258813085	18.860642406853426	13.881085281429336	14.560910806164257	15.068741856422854	15.174591984897535
0.4509535787800469	0.7906587287024163	-0.834470378673768	row_2971	737.9722	39.0	15.94	16.11603148640253	14.344182154597348	18.575362084137698	18.388403532077838	16.095820236443906	15.071103896779682	14.419404827042117	15.341345742973333
0.45095732368768204	0.7906587287024163	0.8344629205867647	row_3845	815.9932	39.0	13.25	14.449939804778339	13.20235670945527	17.979308908371046	17.675226455886143	14.66092153319503	13.214001046939531	14.780147621142525	14.486732732834872
0.4512399433388865	0.7909807820641083	0.8339002182623345	row_4646	1020.309	42.0	20.59	19.563479054040002	19.747463278930393	22.864990676950136	22.677103517284678	19.71426044463672	20.356704315555493	20.088220162905706	20.271003716089083
0.45135385165565595	0.7909933698735083	-0.8336735036271089	row_1916	331.1311	60.0	19.94	21.261006427770305	20.65480671301651	18.301763905097268	18.494416340700933	21.273932948168106	20.081200046623167	20.23251728054587	20.531556463082516
0.4514449964643925	0.7909933698735083	-0.8334921286445441	row_5573	177.1264	68.0	13.69	18.16983003733549	15.088407667948882	16.6113180131689	15.275481969781644	17.801062173638222	13.387466697748776	15.625316453034916	14.247024205600914
0.45158975981825994	0.7910736480602515	0.8332041146407081	row_824	164.0078	62.0	17.6	18.798543879457828	18.381350692778266	15.126070755520859	14.793605566949417	18.736865675757052	18.21389333497071	18.645248986504065	18.947395761362444
0.45188514812340397	0.7913508518370628	0.8326166529375432	row_2114	389.2502	53.0	18.06	19.20720787683734	18.371155822732355	15.800294839584774	15.72844578844394	18.799252575898304	18.63225166927536	18.944150158758692	18.95781787124218
0.4519789507090105	0.7913508518370628	-0.8324301644683944	row_4371	892.8681	39.0	18.43	17.551594759248527	18.197843031951862	20.96934615074145	20.807423074295627	17.96742724068157	18.020019960536846	17.181663936153832	18.019827982065824
0.45204494563350417	0.7913508518370628	0.8322989787584293	row_5371	123.5242	404.0	13.66	12.280877049456285	15.118992278086615	12.302146693282145	13.540726919585623	15.045640750732773	14.897638245970438	13.522701310278238	15.007838226821738
0.4521562488820062	0.7913690142647872	0.832077763044083	row_6180	142.1585	77.0	15.02	16.891445225020078	17.33127907804939	15.28241257211539	16.08503432653979	16.490937270671854	17.275138048238322	17.130129251282344	16.66495369769997
0.4524337701945992	0.7913690142647872	0.8315263770414475	row_1159	194.9456	444.0	16.93	16.82857384080784	20.410129831914634	17.43211255029019	17.20298758111056	20.01579712865279	20.44853907186627	17.95468420922614	19.207948508355877
0.45267649052367415	0.7913690142647872	-0.8310443552451414	row_6121	737.5646	37.0	14.17	14.39754698460148	15.057823057811147	15.87846574788204	14.138253659097586	13.558752964032848	14.632337838850416	14.52247419678509	12.996371020032436
0.45275437874890095	0.7913690142647872	-0.8308897195125369	row_6970	304.0991	83.0	16.16	14.743339597768763	15.465617859647603	11.90152078825866	13.126313213149905	14.733706250026493	15.652724020081267	14.996593297602773	14.319978974759074
0.4527618984086834	0.7913690142647872	0.8308747914438065	row_7506	394.8734	47.0	17.46	18.16983003733549	17.953166150849984	13.797165314467346	14.620130061929814	18.10259885765429	17.76492341522913	18.23297150753217	18.238692289540307
0.45277784340199	0.7913690142647872	0.8308431380109905	row_4920	1628.4489999999998	65.0	14.27	14.931953750405464	15.802048571162679	16.57223255902027	16.47053544880557	15.534338135172606	14.6119301152258	15.666544200932105	16.456511500105226
0.45286264126807374	0.7913690142647872	-0.8306748152142719	row_6173	138.0906	539.0	14.76	15.455881952174076	14.629638515882867	14.20756258302799	11.246995242104214	15.128823284254446	13.346651250499542	15.171811226165829	14.79939602922699
0.4528654267280456	0.7913690142647872	-0.8306692865336319	row_4006	832.5717	39.0	14.02	14.795732417945624	15.047628187765236	18.643761628897803	18.60042914932402	15.378370884819466	14.142552471859606	14.501860322836496	14.403355853796974
0.4529461675141547	0.7913690142647872	0.8305090410942492	row_5938	357.2986	473.0	13.65	13.223947812639786	12.305208145415067	15.126070755520859	13.184138381489772	14.536147732912518	12.673196370887181	15.790227444623676	13.28819009666508
0.45333737364169857	0.7917539673584889	0.8297329399173685	row_1190	198.4819	286.0	14.08	16.27320994693311	14.333987284551437	15.204241663818125	16.056121742369854	15.856670452569093	15.193550238527385	16.05820780595541	15.289235193574646
0.45336456067131486	0.7917539673584889	-0.8296790242550518	row_4317	875.451	39.0	16.13	14.408025548636852	14.802951306663362	19.601355255539303	20.03642082976406	15.045640750732773	15.173142514902766	14.543088070733685	14.121958887044066
0.4534780553492094	0.7917792209034569	0.8294539762935673	row_255	117.954	75.0	15.73	15.277746363572748	15.496202469785336	11.823349879961395	14.292454108003898	16.241389670106834	15.601704711019725	15.615009516060619	15.612320599846504
0.45384396431262214	0.7920057070031842	0.8287287223478285	row_6081	707.7869	39.0	15.81	15.42444626006796	16.66861252506515	17.43211255029019	16.65364848188182	16.38695910376976	16.009859183512066	16.841535016002013	16.16469242347258
0.4539110572629084	0.7920057070031842	-0.8285957904623888	row_3322	767.1719	38.0	14.97	14.890039494263975	14.823341046755184	17.998851635445366	16.942774323581155	14.245008865586659	13.897659788364201	14.8832169908855	15.018260336701475
0.4539724109650895	0.7920057070031842	0.8284742434750463	row_1488	240.1807	98.0	16.92	18.274615677689216	16.536079214468298	17.02171528172955	15.198381745328488	18.3417486415291	17.928185204226068	17.686703847894403	17.467456158439745
0.4540040219131448	0.7920057070031842	-0.8284116245516135	row_4452	915.8622	41.0	19.58	19.22816500490809	19.268304386772556	21.37974341930209	21.00017363542852	18.757661309137468	19.264891101638483	19.335813763781996	19.176682178716664
0.4541408096976916	0.792071503824835	-0.8281406981201505	row_2391	512.3409	136.0	15.23	16.27320994693311	15.751074220933122	14.74498757757169	14.880343319459216	16.230991853416622	14.479279911665788	15.305801406831696	16.091737654314418
0.4542790128726604	0.7921397400036903	0.8278670341758408	row_1993	349.0729	354.0	19.81	20.422721304940524	20.461104182144194	18.751246627806545	19.12085566438283	20.7020530302066	20.050588461186237	20.59326007464628	20.823375539715162
0.4544517154926298	0.7922680910081934	0.827525148896238	row_6348	680.1064	40.0	14.2	12.228484229279422	11.295916010869838	14.0414494028963	16.788573874674846	13.132442479734271	12.87727360713335	14.780147621142525	12.74624038291874
0.45459772168785306	0.792349855002046	0.8272361928591514	row_1319	214.2521	526.0	14.32	14.041275807398822	13.100408008996157	12.233747148522038	14.50447972525008	13.579548597413268	14.071125439173446	14.03804815899311	14.288712645119864
0.45493349498540747	0.7926935978200585	-0.8265719545860803	row_1719	285.2964	501.0	13.87	15.41396769603259	13.661125861521285	14.295504854862415	13.781665121001737	14.931264767140469	12.846662021696424	14.687385188373849	13.496632294259825
0.45499323582191975	0.7926935978200585	-0.8264538140068185	row_4184	854.19	50.0	15.64	14.659511085485786	15.261720458729375	19.855410707505417	19.650919707498282	15.024845117352353	14.795599627847352	15.213038974063018	14.757707589708042
0.45521739195044353	0.7929113395738118	-0.8260106434811314	row_985	177.16299999999998	520.0	14.94	16.315124203074603	15.027238447673414	13.67990895202145	13.781665121001737	15.305586167988002	14.26499881360731	14.986286360628474	15.58105427020729
0.4554582367590897	0.793073531143928	0.8255346713848003	row_4233	862.1653	40.0	14.7	13.339212017028881	14.537884685469665	18.252907087411476	18.51369139681422	14.733706250026493	14.652745562475033	14.16173140268468	14.976571897182525
0.4555672573031592	0.793073531143928	0.825319284043822	row_372	130.0075	28.0	18.03	18.819501007528572	18.350766082640533	17.627539821033352	17.231900165280493	18.664080958925584	18.264912644032247	18.61432817558117	19.207948508355877
0.45560809612808767	0.793073531143928	0.8252386110093685	row_4427	908.1078	42.0	15.06	13.087726480179947	14.374766764735082	20.304893430214694	19.88222038085775	13.901880914809754	14.673153286099652	14.202959150581869	15.26839097381517
0.45606063128468705	0.7936884517024537	0.8243450565311774	row_5144	683.3718	37.0	15.87	13.852661654762123	13.895607872577248	16.816516647449223	14.427379500796924	14.910469133760051	14.520095358915023	15.460405461446157	15.455988951650443
0.4563609677764665	0.7939966753676394	0.8237524143720009	row_184	111.5307	164.0	17.95	18.421315574184423	18.146868681722303	16.288863016442683	16.865674099128	18.310555191458473	18.18328174953378	18.356654751223736	18.34291338833768
0.45643895856497546	0.7939966753676394	0.8235985687878885	row_5852	284.205	211.0	10.83	14.08319006354031	12.570274766608764	14.090306220582091	13.184138381489772	14.245008865586659	12.897681330757969	13.502087436329644	13.454943854740877
0.4567893528150227	0.7939966753676394	-0.8229076337093165	row_6194	156.9722	95.0	9.97	10.992013673105497	10.633249457885597	15.819837566659091	14.533392309420012	10.94890097479033	10.173250226871595	10.276016163374546	10.390843550098106
0.4568008312243601	0.7939966753676394	-0.8228850067783636	row_850	165.982	22.0	19.11	19.532043361933884	19.553760748058078	18.9955307162355	18.80281723851356	18.716070042376632	19.458764476072346	18.645248986504065	19.364280156551935
0.45680894560814983	0.7939966753676394	0.8228690114886555	row_4469	921.4949	39.0	14.75	14.638553957415041	15.180161498362084	19.855410707505417	19.429256562195455	14.411373932630006	14.775191904222735	15.058434919448556	15.278813083694908
0.4569197209159113	0.7939966753676394	0.8226506707525529	row_5716	221.9262	486.0	15.32	12.73145530297729	17.01523810662614	16.435433469500055	15.795908484840453	14.744104066716703	17.060856950179843	14.769840684168228	16.790019016256817
0.4570268187141879	0.7939966753676394	0.8224396183305084	row_3921	823.745	38.0	18.19	18.02313014084028	18.034725111217277	18.409248904006006	18.099277690378504	18.62248969216475	17.989408375099917	18.707090608349848	18.113626970983457
0.4570322326506412	0.7939966753676394	-0.8224289503893216	row_5945	365.1342	105.0	14.72	14.502332624955201	13.426643850465322	14.520246216217052	13.232326021772996	14.962458217211099	14.020106130111905	13.96589960017303	13.632119722696412
0.45769426944448377	0.794974078689691	-0.8211251873372627	row_4751	1219.25	92.0	18.61	10.415692651160022	15.200551238453906	20.490549337420696	21.597700374940484	15.118425467564235	15.060900034967373	12.203413377568166	10.130290803104673
0.45789798347989064	0.7951123728080687	-0.8207243092638373	row_502	140.0724	67.0	18.82	20.35984992072829	19.28869412686438	22.347108409480754	22.031389137489487	19.516701927522742	18.693474840149207	19.603794125113726	18.853596772444806
0.4579727925930152	0.7951123728080687	-0.8205771317860501	row_2462	587.3825	113.0	13.63	13.831704526691377	13.91599761266907	12.771172143065739	13.415439054849243	13.870687464739127	12.999719948881053	13.6773053648927	13.965627238848006
0.45837010987271587	0.7956268749593756	0.8197957787360176	row_2647	700.5962	39.0	13.56	12.63714822665894	12.18286970486413	17.178057098324075	15.959746461803409	12.123854260783975	12.856865883508734	13.23410707499791	13.350722755943504
0.4585115973349789	0.7956268749593756	-0.8195176627500864	row_7489	327.2302	308.0	13.45	13.548783297736327	14.660223126020602	13.28905441053512	12.79863725922399	14.25540668227687	10.173250226871595	14.068968969916003	14.080270447525116
0.4585676847795876	0.7956268749593756	0.8194074327824432	row_1066	185.0807	256.0	11.58	12.584755406482078	12.152285094726397	14.608188488051475	14.138253659097586	12.716529812125902	12.571157752764096	13.697919238841294	11.662340955426059
0.45901060129290583	0.7962225552911222	-0.8185373326626872	row_6911	252.1004	73.0	13.64	15.759760309199871	13.834438652301777	17.178057098324075	16.518723089088795	15.700703202215953	12.18341100389637	12.254948062439654	15.58105427020729
0.45921223989916954	0.7963995353565858	-0.8181414375910452	row_7243	182.9846	27.0	19.29	20.789471046178555	20.410129831914634	19.953124342877	19.785845100291304	20.691655213516388	19.060813865392312	20.28405196541736	19.73947611222248
0.4596526966482315	0.7969905247674282	-0.8172771267433337	row_5988	425.7912	528.0	14.14	14.91099662233472	14.680612866112424	14.31504758193673	13.444351639019176	14.640125899814612	14.305814260856543	14.24418689847906	14.570109611872772
0.45979115378992097	0.7970577351583734	0.8170055665517264	row_2730	714.725	38.0	17.34	17.069580813621403	18.034725111217277	16.845830738060698	17.347550501960228	17.34355823926901	17.16289556830293	18.439110247018117	17.99898376230635
0.4601206779343849	0.7974560633178857	0.8163595203015845	row_5008	152.0585	535.0	15.37	15.487317644280193	15.322889679004843	14.119620311193566	13.772027592945092	15.305586167988002	16.060878492573607	14.8832169908855	16.331446181548376
0.4602253583406525	0.7974646163705064	0.8161543662612103	row_6523	225.9441	28.0	15.29	15.958853025871946	15.863217791438148	13.455167590666811	13.839490289341603	16.075024603063486	15.97924759807514	15.563474831189131	16.300179851909167
0.46058621552843027	0.7975495883478312	0.8154474355604279	row_7588	311.9152	47.0	16.1	17.03814512151529	16.413740773917365	13.376996682369544	14.600855005816525	16.470141637291437	16.703721786749046	16.81061420507912	16.71706424709866
0.46059198040851146	0.7975495883478312	-0.8154361455217853	row_5490	157.0086	164.0	15.03	15.172960723219026	14.996653837535678	13.24019759284933	13.772027592945092	14.983253850591517	14.826211213284278	15.182118163140126	14.893195018144626
0.4607074463640213	0.7975495883478312	0.8152100384990109	row_3790	809.3051	39.0	15.82	14.345154164424617	15.282110198821197	18.585133447674853	17.973989825642125	15.295188351297794	15.377219751148939	15.24395978498591	16.039627104915734
0.4607471428974897	0.7975495883478312	0.8151323145197656	row_6952	291.085	93.0	13.96	15.141525031112907	13.426643850465322	13.865564859227453	14.263541523833966	14.307395765727914	13.816028893865735	14.914137801808394	15.549787940568079
0.46077481916216323	0.7975495883478312	0.8150781287945005	row_1279	209.0225	164.0	16.36	16.671395380277257	16.485104864238746	14.881786667091905	15.169469161158554	16.55332417081311	16.5302561359398	16.594168528618876	16.62326525818102
0.4608729328539062	0.7975495883478312	-0.8148860584512722	row_1950	337.1702	48.0	21.02	21.19813504355807	22.194232089949132	20.11923752300869	20.807423074295627	22.30331680049882	20.989343747918625	21.902241070382058	19.760320331981955
0.46103391616892037	0.7976555204004585	-0.8145709824245122	row_4819	1478.085	227.0	21.21	16.063638666225668	18.177453291860036	22.15168113873759	22.47471542809514	15.284790534607582	18.66286325471228	17.470258171434157	14.65348649091067
0.46155564872457877	0.7983854200677213	-0.8135504444269195	row_7924	151.9827	57.0	17.29	17.72973034784986	17.667709789564466	14.442075307919787	14.118978602984297	17.23958007236692	16.805760404872128	17.573327541177132	17.59252147699659
0.46184022699680244	0.7986322865829469	0.8129941762871148	row_120	106.0409	31.0	14.84	15.97981015394269	15.118992278086615	14.227105310102306	14.793605566949417	15.555133768553025	15.42823906021048	15.852069066469461	15.549787940568079
0.46196806522108624	0.7986322865829469	0.8127443773917262	row_1775	297.2317	81.0	16.59	17.300109222399595	16.729781745340617	16.142292563385308	16.0657592704265	16.927645571660644	16.969022193869066	16.965218259693582	17.269436070724737
0.46209059056098545	0.7986322865829469	0.8125050110504586	row_3882	819.6401	39.0	15.26	14.125104319681801	13.793659172118131	19.347299803573193	18.80281723851356	13.517161697272012	14.87723052234582	14.470939511913603	14.976571897182525
0.46211600829987465	0.7986322865829469	-0.8124553610374379	row_4735	1184.521	65.0	20.39	17.5620733232839	18.656612184017874	22.63047795205834	22.734928685624542	17.728277456806754	18.622047807463048	17.77946628066308	18.113626970983457
0.46219782239140655	0.7986322865829469	0.8122955631919921	row_4261	866.3298	39.0	14.66	13.842183090726751	14.048530923265917	18.975987989161183	18.648616789607246	14.296997949037706	14.346629708105779	14.264800772427654	14.580531721752507
0.46243678428452434	0.7988725346488271	-0.8118289544093934	row_7146	623.3957	48.0	17.4	18.29557280575996	17.31088933795757	17.32462755138145	17.424650726413383	16.657302337715205	17.540438455358345	16.305574293338548	17.800963674591337
0.4626596073447631	0.7989171429313585	0.8113940299481437	row_3656	796.6478	39.0	13.83	14.470896932849085	14.813146176709273	17.500512095050297	17.14516241277069	14.619330266434194	14.550706944351948	15.821148255546568	14.153225216683278
0.4627284415051479	0.7989171429313585	0.8112597070481911	row_917	171.9747	279.0	13.76	13.768833142479144	14.772366696525628	12.28260396620783	14.070790962701073	14.952060400520889	13.662970966681108	14.903830864834097	15.101637215739373
0.4627623876066443	0.7989171429313585	-0.8111934704498335	row_3561	788.2958	38.0	16.09	13.695483194231539	14.36457189468917	17.568911639810402	16.84639904301471	14.640125899814612	14.713968733348885	13.739146986738485	13.79887348077221
0.46308921335569164	0.7990619911210249	0.8105559540933925	row_103	103.0385	496.0	11.28	13.873618782832866	12.927095218215662	14.275962127788096	13.29978871816951	13.766709297837036	13.203797185127224	13.666998427918402	13.100592118829809
0.4631277405830398	0.7990619911210249	-0.8104808250024015	row_5878	311.9589	551.0	9.97	10.447128343266138	10.164285435773673	14.31504758193673	12.6926244506009	10.366623240138614	10.173250226871595	10.276016163374546	9.327788342364899
0.4631461246847817	0.7990619911210249	0.8104449772589452	row_3849	816.3958	40.0	16.76	17.080059377656777	16.801145835662	19.122558442218555	19.10158060826954	17.374751689339643	17.02004150293061	17.33626799076829	16.758752686617605
0.4632519169217407	0.7990720767614492	-0.8102387113468617	row_5360	120.0122	383.0	14.03	13.454476221417975	14.13008988363321	12.390088965116568	13.569639503755555	14.109837248613939	12.377284378330234	12.95581977669188	14.590953831632245
0.46335669412490466	0.7990804075773539	0.8100344609505712	row_836	164.9241	526.0	13.97	16.35703845921609	16.01614084212682	15.370354843949814	14.591217477759882	16.210196220036206	15.938432150825905	16.14066330174979	16.08131554443468
0.4636081597144055	0.7991901084438812	0.809544407405938	row_3347	769.3834	39.0	16.17	16.786659584666353	16.352571553641894	18.741475264269383	18.523328924870864	16.657302337715205	16.081286216198226	17.676396910920104	16.758752686617605
0.46362022801284813	0.7991901084438812	-0.8095208940814076	row_2374	501.8385	522.0	14.9	13.244904940710532	15.027238447673414	14.735216214034532	13.492539279302399	12.05106954395251	14.928249831407364	11.698373465827592	13.850984030170896
0.4637600087451379	0.799258734623276	0.8092485866711097	row_2954	736.4331	39.0	13.05	14.366111292495363	12.937290088261573	16.1911493810711	15.709170732330652	12.820507979027994	14.020106130111905	13.533008247252537	13.976049348727743
0.4641263290841721	0.7997176726353354	0.8085352621444339	row_3556	787.8227	42.0	18.9	18.746151059280965	18.829924974798367	17.686168002256302	18.292028251511397	18.019416324132614	18.74449414921075	19.377041511679185	18.84317466256507
0.464497788668898	0.8001852661943202	0.807812381202145	row_1294	211.0651	56.0	14.55	16.870488096949334	16.648222784973324	17.13897164417544	16.981324435807736	16.002239886232022	16.25475186700747	16.65601015046466	17.02972754349078
0.4647653112796196	0.8004224985136003	0.8072920482537302	row_1789	299.1058	78.0	17.11	18.232701421547723	17.280304727819832	19.76746843567099	19.47744420247868	18.154587941105333	17.571050040795267	17.923763398303244	18.040672201825295
0.464839318968006	0.8004224985136003	0.8071481443742543	row_2254	448.3483	36.0	15.86	16.702831072383375	15.791853701116768	15.91755120203067	15.62243297982085	16.324572203628506	16.152713248884385	16.85184195297631	16.237647192630742
0.46501643402046533	0.8004224985136003	0.8068038268260622	row_5410	137.0243	456.0	16.71	18.159351473300116	15.496202469785336	16.503833014260163	16.036846686256567	16.657302337715205	16.448625241441334	17.707317721842998	18.61388824521085
0.46503596067488095	0.8004224985136003	0.806765872654047	row_6568	314.3397	548.0	14.05	14.711903905662645	14.374766764735082	14.37367576315968	13.097400628979972	14.089041615233521	14.152756333671915	14.687385188373849	15.11205932561911
0.46544503112671065	0.8009541592462445	-0.8059710449900517	row_3163	754.5069	40.0	16.13	14.596639701273551	16.1792587628614	18.23336436033716	18.21492802705824	16.241389670106834	15.560889263770491	14.780147621142525	15.19543620465701
0.46574614515714585	0.8010528252447878	0.8053863273347077	row_4065	837.9544	45.0	14.49	14.890039494263975	14.660223126020602	18.77078935488086	18.87027993491007	14.681717166575448	14.448668326228862	14.96567248667988	15.26839097381517
0.4658562687055388	0.8010528252447878	-0.8051725581013942	row_4784	1337.6670000000001	304.0	18.39	13.999361551257332	14.374766764735082	16.357262561202788	17.395738142243452	13.101249029663643	15.938432150825905	14.233879961504762	12.391888647007672
0.4658880709621096	0.8010528252447878	0.8051108316762523	row_5962	394.2989	105.0	14.3	13.80026883458526	10.164285435773673	13.57242395311271	10.822944007611854	12.758121078886738	12.928292916194893	14.914137801808394	13.861406140050633
0.46590314413861955	0.8010528252447878	-0.8050815766249848	row_6985	317.2082	168.0	13.71	15.309182055678864	15.638930650428097	8.940797636499733	8.85688828405636	12.113456444093766	13.397670559561087	12.95581977669188	15.758230138162824
0.46638303521329605	0.8017055184971623	0.8041505583525236	row_5601	183.9612	532.0	13.01	16.1265100504379	15.220940978545729	11.42272397493791	14.61049253387317	15.388768701509678	16.091490078010533	14.52247419678509	16.373134621067326
0.46692457455433195	0.8022588632141211	0.8031008385779579	row_1748	291.6395	63.0	15.01	19.437736285615536	19.686294058654923	18.526505266451906	20.055695885877352	19.33993904378919	19.622026265069284	19.418269259576373	18.80148622304612
0.466973221527713	0.8022588632141211	-0.8030065879183065	row_3067	746.4187	40.0	12.23	11.79886310382916	14.537884685469665	16.435433469500055	15.56460781148098	14.837684416928585	11.540567709720936	12.79090878510312	12.00627058145739
0.4671293874383768	0.8022588632141211	0.8027040774966923	row_3410	774.2587	39.0	14.65	13.09820504421532	14.517494945377843	16.650403467317535	17.56921364726305	15.409564334890096	13.652767104868799	16.357108978210032	14.517999062474084
0.4672287513968747	0.8022588632141211	0.8025116398193145	row_6908	250.0559	163.0	13.56	15.361574875855727	14.701002606204247	9.742049446546703	9.608615472474638	15.378370884819466	14.560910806164257	14.955365549705583	15.549787940568079
0.4672967689289569	0.8022588632141211	0.8023799290537524	row_4405	904.814	40.0	18.91	17.551594759248527	18.57505322365058	20.881403878907026	20.691772737615892	18.144190124415125	18.581232360213814	18.73801141927274	18.707687234128485
0.46733915102315265	0.8022588632141211	-0.8022978669375316	row_693	154.0484	72.0	17.54	19.05002941630676	17.841022580344962	20.58826297279228	20.383371839803267	18.35214645821931	17.42819597542295	17.604248352100022	18.165737520382145
0.4674073527018607	0.8022588632141211	0.8021658239925064	row_3919	823.423	38.0	17.08	17.865951680309696	18.095894331492747	18.673075719509278	18.764267126286978	18.18578139117596	17.315953495487555	18.676169797426958	18.26995861917952
0.4676992696101373	0.8025350323178859	-0.8016008237136719	row_1082	186.9799	24.0	15.21	16.02172441008418	14.690807736158336	14.68635939634874	13.95514062602134	14.972856033901307	14.60172625341349	15.295494469857399	14.976571897182525
0.46776901195764203	0.8025350323178859	0.8014658793519204	row_3092	748.3956	39.0	15.71	16.985752301338426	16.66861252506515	17.236685279547025	17.839064432849103	17.28117133912776	17.213914877364473	16.161277175698384	17.248591850965262
